ARBUSDC,0.7388,0.7405739999999997,2025-01-14 23:22:28
SOLUSDC,187.65,187.36759999999987,2025-01-14 23:22:28
ONTUSDC,0.2538,0.2546240000000002,2025-01-14 23:22:28
ALGOUSDC,0.3707,0.3772068,2025-01-14 23:22:28
BCHUSDC,438.4,439.6180000000004,2025-01-14 23:22:28
TIAUSDC,4.743,4.769131000000007,2025-01-14 23:22:29
STRKUSDC,0.4263,0.428572,2025-01-14 23:22:29
SUIUSDC,4.5763,4.604509999999999,2025-01-14 23:22:29
MANTAUSDC,0.751,0.7460159999999998,2025-01-14 23:22:29
WLDUSDC,2.028,2.02056,2025-01-14 23:22:29
FILUSDC,5.208,5.187880000000006,2025-01-14 23:22:29
JUPUSDC,0.7932,0.7984740000000008,2025-01-14 23:22:29
UNIUSDC,13.372,13.33773999999998,2025-01-14 23:22:29
ALTUSDC,0.09695,0.09683389999999997,2025-01-14 23:22:29
BLURUSDC,0.2145,0.21407500000000007,2025-01-14 23:22:29
SEIUSDC,0.3779,0.3779099999999998,2025-01-14 23:22:29
PIXELUSDC,0.1372,0.13630999999999993,2025-01-14 23:22:29
PEPEUSDC,1.75e-05,1.7513746785714274e-05,2025-01-14 23:22:29
EURUSDC,1.0301,1.0302810000000016,2025-01-14 23:22:29
BOMEUSDC,0.00541,0.005399640000000003,2025-01-14 23:22:29
SHIBUSDC,2.168e-05,2.1687071280663776e-05,2025-01-14 23:22:29
BONKUSDC,2.742e-05,2.73498380952381e-05,2025-01-14 23:22:29
WIFUSDC,1.545,1.538320000000001,2025-01-14 23:22:29
NEARUSDC,5.025,5.066769999999996,2025-01-14 23:22:29
JTOUSDC,2.502,2.5040919999999987,2025-01-14 23:22:29
CKBUSDC,0.010629,0.01055912999999999,2025-01-14 23:22:29
FLOKIUSDC,0.00016226,0.000161787885,2025-01-14 23:22:29
PENDLEUSDC,3.847,3.833143000000007,2025-01-14 23:22:29
FETUSDC,1.301,1.296305999999999,2025-01-14 23:22:29
TRBUSDC,57.65,57.074399999999976,2025-01-14 23:22:30
ENAUSDC,0.8387,0.8442499999999994,2025-01-14 23:22:30
STXUSDC,1.497,1.5120800000000005,2025-01-14 23:22:30
CFXUSDC,0.1485,0.14838800000000016,2025-01-14 23:22:30
YGGUSDC,0.4307,0.43127900000000025,2025-01-14 23:22:30
APTUSDC,8.95,8.873499999999998,2025-01-14 23:22:30
ICPUSDC,10.223,10.184810000000013,2025-01-14 23:22:30
SAGAUSDC,1.2415,1.241502999999999,2025-01-14 23:22:30
OMNIUSDC,8.59,8.615599999999999,2025-01-14 23:22:30
GALAUSDC,0.03598,0.03532219999999997,2025-01-14 23:22:30
ETHFIUSDC,1.878,1.8520400000000012,2025-01-14 23:22:30
RUNEUSDC,3.273,3.270480000000002,2025-01-14 23:22:30
BBUSDC,0.3361,0.3386822999999999,2025-01-14 23:22:31
TNSRUSDC,0.3862,0.3866110000000001,2025-01-14 23:22:31
USDCTRY,35.5,35.48010000000001,2025-01-14 23:22:31
ENSUSDC,31.99,31.90500000000001,2025-01-14 23:22:31
ARUSDC,15.78,15.665400000000007,2025-01-14 23:22:31
NOTUSDC,0.006274,0.006284830000000002,2025-01-14 23:22:31
ARKMUSDC,1.327,1.2987600000000006,2025-01-14 23:22:31
LDOUSDC,1.875,1.8050199999999996,2025-01-14 23:22:31
ZKUSDC,0.1768,0.17611400000000008,2025-01-14 23:22:31
REZUSDC,0.03127,0.031274479999999966,2025-01-14 23:22:31
PEOPLEUSDC,0.03877,0.038256,2025-01-14 23:22:31
CRVUSDC,0.8659,0.8591170000000007,2025-01-14 23:22:31
RENDERUSDC,7.048,7.058999999999987,2025-01-14 23:22:31
RAREUSDC,0.1039,0.10359619999999993,2025-01-14 23:22:31
AAVEUSDC,294.92,293.8533999999998,2025-01-14 23:22:31
DOGSUSDC,0.0004413,0.0004377939999999997,2025-01-14 23:22:31
NEIROUSDC,0.00076713,0.0007665390999999999,2025-01-14 23:22:31
ZROUSDC,4.406,4.351500000000002,2025-01-14 23:22:31
1000SATSUSDC,0.0001408,0.00014019099999999996,2025-01-14 23:22:31
IOUSDC,2.945,2.973610000000002,2025-01-14 23:22:31
SLFUSDC,0.27,0.2683394,2025-01-14 23:22:31
POLUSDC,0.4559,0.4556499999999996,2025-01-14 23:22:31
TONUSDC,5.389,5.424169999999995,2025-01-14 23:22:31
ACTUSDC,0.2497,0.25094700000000003,2025-01-14 23:22:31
TAOUSDC,418.2,418.95799999999974,2025-01-14 23:22:32
APEUSDC,1.074,1.0613499999999987,2025-01-14 23:22:32
RAYUSDC,5.219,5.128819999999999,2025-01-14 23:22:32
PNUTUSDC,0.6236,0.6237160000000003,2025-01-14 23:22:32
OMUSDC,3.7032,3.7151199999999975,2025-01-14 23:22:32
1MBABYDOGEUSDC,0.0027559,0.0027474119999999994,2025-01-14 23:22:32
EIGENUSDC,3.101,3.0729700000000015,2025-01-14 23:22:32
TROYUSDC,0.002915,0.0028868729999999994,2025-01-14 23:22:32
CATIUSDC,0.3074,0.3030641000000001,2025-01-14 23:22:32
MEMEUSDC,0.00911,0.009065609999999986,2025-01-14 23:22:32
HBARUSDC,0.28949,0.2898895999999998,2025-01-14 23:22:32
FDUSDUSDC,0.9997,0.9996189999999998,2025-01-14 23:22:32
DYDXUSDC,1.2886,1.2889260000000002,2025-01-14 23:22:32
COWUSDC,0.7761,0.7706279999999994,2025-01-14 23:22:33
CETUSUSDC,0.2967,0.29740060000000024,2025-01-14 23:22:33
KAIAUSDC,0.2118,0.21184099999999983,2025-01-14 23:22:33
CHZUSDC,0.0807,0.0807220000000001,2025-01-14 23:22:33
TURBOUSDC,0.008432,0.008469850000000003,2025-01-14 23:22:33
XTZUSDC,1.27,1.2832940000000006,2025-01-14 23:22:33
PYTHUSDC,0.3262,0.3221730000000004,2025-01-14 23:22:33
HMSTRUSDC,0.003252,0.0032519999999999997,2025-01-14 23:22:33
SANDUSDC,0.5716,0.5728259999999994,2025-01-14 23:22:33
WUSDC,0.2452,0.24479499999999965,2025-01-14 23:22:33
RSRUSDC,0.01317,0.013113880000000007,2025-01-14 23:22:33
ORCAUSDC,3.339,3.340740000000002,2025-01-14 23:22:33
STEEMUSDC,0.2637,0.264447,2025-01-14 23:22:33
HIVEUSDC,0.5011,0.499189,2025-01-14 23:22:33
TLMUSDC,0.01192,0.011837549999999988,2025-01-14 23:22:33
USDCPLN,4.185,4.1908600000000025,2025-01-14 23:22:33
MOVEUSDC,0.8403,0.8398399999999999,2025-01-14 23:22:33
1000CATUSDC,0.02645,0.02638670000000003,2025-01-14 23:22:33
PENGUUSDC,0.032665,0.032368619999999994,2025-01-14 23:22:33
IDEXUSDC,0.05926,0.05928579999999992,2025-01-14 23:22:33
ACXUSDC,0.4325,0.4344879999999998,2025-01-14 23:22:33
BIOUSDC,0.4129,0.4155550000000001,2025-01-14 23:22:33
PHAUSDC,0.281,0.2798657999999997,2025-01-14 23:22:33
USUALUSDC,0.5538,0.5503480000000002,2025-01-14 23:22:34
AIXBTUSDC,0.6284,0.6336629999999996,2025-01-14 23:22:34
