Preț deschidere,Preț închidere,Preț maxim,Preț minim,Volum
0.7308,1.54,0.7,0.9249,260467.5
0.9238,1.0999,0.8974,0.9442,157182.8
0.9496,0.9632,0.8606,0.8811,113707.0
0.8811,0.8901,0.8661,0.8769,47608.5
0.8769,0.8844,0.86,0.8732,32284.9
0.8682,0.8995,0.8681,0.8751,9940.9
0.8635,0.91,0.851,0.91,8699.7
0.9166,0.946,0.8513,0.8756,139328.8
0.887,0.8985,0.8556,0.8707,31428.2
0.8717,0.8717,0.8582,0.8625,3762.9
0.8625,0.8756,0.8606,0.8641,3023.3
0.8726,0.8888,0.8726,0.8834,2676.0
0.8875,0.9012,0.8676,0.878,10184.5
0.8763,0.8801,0.867,0.8801,2637.3
0.8801,0.8852,0.8688,0.8834,8454.5
0.8834,0.9,0.875,0.8867,18234.9
0.8867,0.9359,0.8787,0.892,26530.9
0.892,0.933,0.8881,0.9043,22153.0
0.9051,0.9595,0.9051,0.9377,27797.8
0.9377,0.9408,0.8825,0.8825,32326.8
0.8905,0.8963,0.865,0.8732,20588.7
0.8665,0.8868,0.8604,0.8829,6152.2
0.8802,0.8843,0.8693,0.8761,3441.8
0.8711,0.8752,0.8519,0.8519,2304.5
0.8609,0.8645,0.8454,0.8629,39260.5
0.8629,0.8707,0.8591,0.8615,6288.3
0.8646,0.8646,0.8337,0.8485,15418.5
0.8492,0.8492,0.8362,0.8442,5196.7
0.8444,0.8625,0.8444,0.8575,2990.9
0.8575,0.8675,0.8298,0.84,14907.9
0.84,0.8572,0.84,0.8572,7334.5
0.8558,0.8558,0.834,0.84,4026.6
0.8399,0.8494,0.816,0.8286,13547.7
0.83,0.837,0.8294,0.835,41096.5
0.8351,0.8352,0.8222,0.8284,36881.2
0.8284,0.8379,0.8038,0.8104,26209.7
0.8104,0.8265,0.8082,0.8161,27855.5
0.8165,0.8216,0.8076,0.8094,25101.0
0.8068,0.8087,0.793,0.8017,21178.5
0.802,0.8052,0.7954,0.8024,21605.5
0.8038,0.8174,0.8008,0.8137,14360.4
0.8123,0.8123,0.7684,0.7913,46739.0
0.794,0.8023,0.7904,0.7933,26477.3
0.7942,0.7998,0.7853,0.7934,27088.8
0.7934,0.7954,0.7756,0.7839,14580.2
0.7866,0.8041,0.7845,0.8016,20896.2
0.8032,0.8112,0.7852,0.7941,46394.3
0.7946,0.8212,0.7875,0.8086,27800.4
0.8025,0.8196,0.7918,0.8163,20002.4
0.8197,0.8248,0.8089,0.8188,25026.4
0.8188,0.8193,0.7957,0.8049,12243.3
0.8027,0.807,0.7991,0.8002,14148.8
0.802,0.8356,0.8017,0.8271,20776.6
0.8286,0.8312,0.8073,0.8085,29312.4
0.809,0.8122,0.8013,0.8048,20379.1
0.8051,0.815,0.7894,0.7903,11048.0
0.7928,0.8254,0.7902,0.8254,21951.6
0.8209,0.8209,0.801,0.8073,28503.1
0.8051,0.8061,0.7989,0.7999,3805.7
0.8018,0.8112,0.8002,0.8068,7877.5
0.8066,0.8193,0.8066,0.8115,7030.9
0.8104,0.8123,0.8068,0.8068,1249.6
0.8066,0.8078,0.7941,0.7941,2853.8
0.7941,0.8161,0.7934,0.808,7661.8
0.8077,0.8079,0.796,0.8038,11348.2
0.8028,0.8292,0.8028,0.8223,8248.2
0.8224,0.8271,0.812,0.8253,13613.0
0.8264,0.8309,0.818,0.8217,19616.6
0.8257,0.8414,0.817,0.8203,22332.7
0.8239,0.8331,0.814,0.8276,8112.9
0.8279,0.8407,0.8159,0.8159,28145.5
0.816,0.8189,0.798,0.8035,13448.0
0.8027,0.8234,0.8027,0.8147,4720.0
0.8109,0.8178,0.805,0.8172,3915.5
0.8191,0.82,0.8025,0.8104,11294.8
0.8119,0.8177,0.8074,0.8128,9235.1
0.8127,0.82,0.7944,0.8001,14731.8
0.7982,0.7982,0.7502,0.7774,25815.6
0.7777,0.8017,0.7777,0.796,5007.9
0.7954,0.7995,0.7731,0.7839,8216.0
0.7857,0.7865,0.772,0.7809,3590.7
0.7814,0.7815,0.7636,0.7636,2637.3
0.764,0.7682,0.7496,0.7542,4965.2
0.7535,0.7678,0.7531,0.7639,8216.4
0.7663,0.7701,0.7472,0.7496,13812.8
0.7496,0.7643,0.7492,0.7641,2847.5
0.7667,0.7748,0.7647,0.7719,3359.1
0.7728,0.7774,0.7701,0.7755,1089.1
0.7758,0.777,0.7553,0.7612,1702.3
0.7634,0.7743,0.7634,0.7743,1878.0
0.7727,0.7727,0.7637,0.7649,1678.8
0.7618,0.7618,0.7587,0.7595,226.2
0.758,0.7679,0.758,0.7599,1709.9
0.762,0.7627,0.7571,0.7591,2447.4
0.7591,0.7607,0.7467,0.7467,2828.6
0.7458,0.7458,0.722,0.7248,13124.3
0.7346,0.7444,0.7333,0.7444,1455.6
0.7407,0.7476,0.7401,0.7468,1044.4
0.7468,0.7468,0.74,0.74,570.2
0.7411,0.747,0.7325,0.743,17252.3
0.742,0.7515,0.7378,0.7515,7251.1
0.7513,0.7671,0.7469,0.7652,8627.2
0.7648,0.7792,0.7645,0.7726,5547.3
0.7736,0.7736,0.7577,0.7653,1974.5
0.7676,0.7757,0.7649,0.7754,2030.3
0.7748,0.7891,0.7712,0.7712,24592.5
0.7709,0.7723,0.7609,0.7706,2842.8
0.7713,0.7762,0.7711,0.775,8393.0
0.7736,0.7798,0.7721,0.7721,1807.9
0.7719,0.7719,0.7534,0.7534,3266.9
0.7527,0.7633,0.7487,0.7627,3796.0
0.7652,0.7877,0.7652,0.7848,7017.0
0.7816,0.8041,0.7805,0.7992,6249.0
0.8012,0.8277,0.8012,0.8077,21999.2
0.8062,0.8119,0.8,0.8033,15041.4
0.8079,0.8141,0.7969,0.8063,5678.5
0.8062,0.8259,0.8016,0.8097,6415.6
0.8101,0.8235,0.8075,0.8078,13949.8
0.8077,0.8237,0.8015,0.803,3513.6
0.8043,0.8103,0.7978,0.7978,1894.9
0.8003,0.8008,0.7785,0.7795,23021.2
0.7801,0.7843,0.7722,0.7722,15652.5
0.774,0.7743,0.7519,0.7631,13689.0
0.763,0.7653,0.7436,0.7481,4388.7
0.7481,0.7533,0.7399,0.744,13751.8
0.7459,0.7529,0.7413,0.7529,11892.8
0.76,0.8402,0.7591,0.8072,30079.4
0.81,0.8289,0.7921,0.8109,18547.9
0.8108,0.8224,0.795,0.795,5632.2
0.7967,0.85,0.7967,0.8406,35687.3
0.8404,0.8465,0.82,0.8218,30790.6
0.8255,0.8313,0.8097,0.8132,6617.4
0.8164,0.817,0.8022,0.8022,2359.4
0.8002,0.8064,0.7936,0.8012,20040.6
0.8012,0.805,0.7968,0.7968,4691.4
0.7966,0.7971,0.7809,0.7836,1989.4
0.7809,0.7853,0.7675,0.7688,1949.4
0.765,0.7976,0.7642,0.7965,26602.8
0.8005,0.8123,0.7934,0.8015,3279.9
0.7956,0.8175,0.793,0.7993,13926.4
0.7995,0.8006,0.7802,0.7827,3612.8
0.7823,0.7881,0.7736,0.7789,7593.0
0.7734,0.7796,0.7734,0.7764,1229.4
0.7742,0.7806,0.76,0.7638,9497.0
0.7703,0.7784,0.7622,0.7622,3863.9
0.76,0.763,0.7563,0.7563,5242.5
0.7562,0.771,0.7526,0.7633,30588.5
0.7611,0.7612,0.744,0.7453,5336.9
0.7477,0.7609,0.7383,0.757,4525.9
0.7521,0.7528,0.7454,0.7465,16736.9
0.7379,0.7457,0.7264,0.7371,36857.6
0.7342,0.7412,0.7148,0.719,11967.4
0.7128,0.7181,0.6982,0.7152,27531.1
0.7156,0.7278,0.7129,0.723,9971.3
0.7222,0.724,0.7092,0.7094,27407.2
0.7078,0.7096,0.701,0.7051,6490.2
0.71,0.7103,0.7041,0.7046,1948.6
0.7,0.7099,0.6979,0.707,5762.3
0.705,0.7051,0.6864,0.6976,10004.0
0.689,0.6975,0.6852,0.6958,7275.4
0.6911,0.695,0.6745,0.6943,6358.5
0.6948,0.7003,0.6855,0.6866,3455.3
0.6827,0.6941,0.6679,0.6699,50664.5
0.6686,0.6724,0.6634,0.6676,11621.7
0.6656,0.67,0.6495,0.6655,20315.4
0.6693,0.6794,0.6672,0.6725,3389.5
0.6719,0.6821,0.6651,0.6704,9086.9
0.6717,0.6883,0.6711,0.6842,5705.5
0.6812,0.6837,0.6753,0.6817,4585.9
0.6825,0.6946,0.6825,0.6946,13038.7
0.6908,0.6909,0.682,0.6863,8271.9
0.6817,0.6848,0.6754,0.6815,8364.3
0.6823,0.6823,0.663,0.672,9795.4
0.6708,0.6781,0.6696,0.6749,5110.9
0.6748,0.6958,0.6748,0.6912,3717.1
0.6911,0.699,0.6889,0.6907,11071.9
0.6917,0.6917,0.6827,0.6884,4756.5
0.6849,0.6993,0.681,0.6951,4552.4
0.6944,0.7102,0.6944,0.7018,5338.3
