symbol,RSI,SMA,MACD,Signal,Histogram,ATR,OBV,EMA,target
BTCUSDC,52.28172116066496,94568.65849999999,,,,342.8666050440461,31.625490000000013,94633.91417062559,94622.1
BTCUSDC,53.215864313643905,94585.3535,,,,334.8313146351149,53.78008000000001,94637.00533650047,94649.37
BTCUSDC,51.57319749776401,94597.0625,,,,322.2659282120254,37.542490000000015,94631.23826920039,94608.17
BTCUSDC,50.827625596655004,94611.30799999999,,,,307.9392502666658,22.910830000000015,94622.98861536031,94589.99
BTCUSDC,50.311470632377564,94615.6085,,,,304.6778111685857,4.168730000000014,94613.99289228825,94578.01
BTCUSDC,43.4835720659938,94598.37849999999,16.734050937157008,,,308.5163263470854,-39.28494999999998,94572.3943138306,94406.0
BTCUSDC,41.44130536409731,94585.37899999999,-2.936833077299525,,,310.8140182240241,-73.49273999999998,94527.5154510645,94348.0
BTCUSDC,36.3614880619926,94566.469,-31.09451333845209,,,340.97630406641724,-133.81351999999998,94459.5723608516,94187.8
BTCUSDC,31.883577556988858,94537.369,-66.39737378990685,,,346.1071984420112,-192.01514999999998,94371.12988868129,94017.36
BTCUSDC,44.313462963963275,94521.8805,-70.4162260092562,,,337.97178526351325,-154.66281999999998,94357.74791094504,94304.22
BTCUSDC,52.395396726271905,94515.3825,-52.99331847729627,,,325.37911646293117,-117.20857999999998,94396.60632875602,94552.04
BTCUSDC,55.836919624995886,94528.37899999999,-28.88234171034128,,,328.4452614623729,-57.36190999999998,94452.40506300482,94675.6
BTCUSDC,61.89674277906068,94561.6795,10.471641132244258,,,313.75584814430306,-3.735379999999978,94547.52405040387,94928.0
BTCUSDC,70.0364262399007,94616.7415,78.19944374531042,-16.36838562087117,94.56782936618158,320.4303903905832,100.98724000000003,94716.4192403231,95392.0
BTCUSDC,61.04671959436363,94639.99149999999,106.67826979547681,8.240945462398427,98.43732433307838,344.35759819106727,56.004290000000026,94792.13339225849,95094.99
BTCUSDC,63.22079880419098,94651.8915,137.90688542118005,34.174133454154756,103.7327519670253,330.4034489116408,116.29969000000003,94878.1067138068,95222.0
BTCUSDC,64.04651235101889,94667.4185,164.67350010888185,60.27400678510018,104.39949332378168,331.90835541686585,155.70564000000002,94956.59137104545,95270.53
BTCUSDC,56.88903104891685,94681.925,163.622232412803,80.94365191064074,82.67858050216225,362.476170776403,109.46264000000002,94968.87109683636,95017.99
BTCUSDC,50.7034594744201,94688.425,140.51309410491376,92.85754034949535,47.65555375541841,369.2762066301196,74.68245000000002,94927.4968774691,94762.0
BTCUSDC,48.99981808333787,94695.608,114.7428792584833,97.23460813129294,17.508271127190355,378.8929710736914,15.33076000000002,94879.19550197528,94685.99
BTCUSDC,41.7970879945504,94680.70300000001,64.3682336750062,90.6613332400356,-26.293099565029408,421.60584069384225,-93.14213999999998,94768.15640158023,94324.0
BTCUSDC,46.47822435144412,94674.4345,40.121793589089066,80.5534253098463,-40.43163172075724,435.66695126059034,13.34844000000001,94719.32512126419,94524.0
BTCUSDC,66.22714105038878,94737.7385,128.38031724157918,90.11880369619288,38.26151354538629,469.118207065423,216.63668,94950.31009701136,95874.25
BTCUSDC,57.63959259030496,94776.639,155.681094265703,103.23126181009492,52.449832455608075,570.8449872283463,27.817170000000004,95033.8480776091,95368.0
